timestamp,workload_0_10,stress_0_10,hrv_rmssd_ms,pressure_hpa,humidity_pct,temperature_c,migraine_prob_next_hour,hour,dayofweek,is_weekday
2023-01-12 18:00:00,0.77,2.45,67.72,1023.4,58.1,14.1,0.025199,18,3,1
2023-01-12 19:00:00,1.89,2.33,70.61,1022.5,46.4,15.4,0.016234,19,3,1
2023-01-12 20:00:00,3.74,3.78,60.95,1022.9,48.1,16.7,0.016588,20,3,1
2023-01-12 21:00:00,4.7,5.0,64.98,1022.3,45.5,16.9,0.015823,21,3,1
2023-01-12 22:00:00,5.97,6.1,64.5,1022.3,53.4,16.5,0.048587,22,3,1
2023-01-12 23:00:00,5.73,6.91,36.33,1022.6,52.0,15.5,0.041798,23,3,1
2023-01-13 00:00:00,5.24,5.34,34.37,1022.6,49.8,15.3,0.108149,0,4,1
2023-01-13 01:00:00,6.45,6.54,30.41,1023.2,55.8,14.7,0.05361,1,4,1
2023-01-13 02:00:00,6.97,6.83,30.28,1022.2,64.1,14.2,0.132423,2,4,1
2023-01-13 03:00:00,6.79,6.15,29.36,1023.2,59.7,12.7,0.416131,3,4,1
2023-01-13 04:00:00,7.46,8.41,25.99,1022.2,61.9,11.8,0.141399,4,4,1
2023-01-13 05:00:00,6.03,6.73,23.69,1021.9,69.2,10.4,0.588998,5,4,1
2023-01-13 06:00:00,5.04,6.28,21.88,1022.2,61.6,7.4,0.219822,6,4,1
2023-01-13 07:00:00,5.19,5.81,25.37,1022.1,78.2,7.5,0.114621,7,4,1
2023-01-13 08:00:00,5.86,6.84,19.99,1022.4,65.5,6.4,0.110105,8,4,1
2023-01-13 09:00:00,4.9,6.95,18.45,1022.2,68.5,5.4,0.158941,9,4,1
2023-01-13 10:00:00,5.41,6.86,18.26,1021.9,71.0,3.5,0.197854,10,4,1
2023-01-13 11:00:00,4.07,6.47,17.31,1021.5,72.8,3.9,0.2047,11,4,1
2023-01-13 12:00:00,3.78,6.5,16.94,1021.7,71.0,4.8,0.204853,12,4,1
2023-01-13 13:00:00,3.29,5.4,18.71,1021.7,70.6,5.5,0.13126,13,4,1
2023-01-13 14:00:00,1.93,3.75,16.55,1022.1,61.7,7.6,0.08329,14,4,1
2023-01-13 15:00:00,2.46,4.29,21.25,1021.9,58.9,10.0,0.039612,15,4,1
2023-01-13 16:00:00,3.67,4.7,26.65,1020.4,54.3,10.5,0.051052,16,4,1
2023-01-13 17:00:00,4.06,4.73,29.87,1020.0,57.3,11.3,0.268182,17,4,1
2023-01-13 18:00:00,4.64,6.41,31.44,1019.2,49.8,13.1,0.079314,18,4,1
2023-01-13 19:00:00,6.47,7.09,30.58,1020.1,45.2,13.1,0.202082,19,4,1
2023-01-13 20:00:00,6.03,6.78,26.94,1020.2,56.6,13.6,0.145184,20,4,1
2023-01-13 21:00:00,5.51,7.19,23.64,1020.6,54.4,13.0,0.126897,21,4,1
2023-01-13 22:00:00,5.76,6.7,20.96,1021.2,48.4,12.9,0.155653,22,4,1
2023-01-13 23:00:00,5.48,6.69,19.35,1021.1,42.8,12.0,0.138654,23,4,1
2023-01-14 00:00:00,4.23,6.05,18.6,1022.1,49.6,12.5,0.114,0,5,0
2023-01-14 01:00:00,4.64,6.15,17.08,1022.3,50.4,12.1,0.118949,1,5,0
2023-01-14 02:00:00,3.95,5.52,14.39,1022.4,55.4,11.7,0.099233,2,5,0
2023-01-14 03:00:00,3.46,4.49,13.6,1022.5,55.4,11.6,0.084051,3,5,0
2023-01-14 04:00:00,5.71,5.74,12.19,1022.1,70.1,10.5,0.053437,4,5,0
2023-01-14 05:00:00,4.74,6.03,10.99,1021.7,69.0,8.3,0.211309,5,5,0
2023-01-14 06:00:00,3.69,6.03,13.11,1020.5,63.1,7.7,0.203757,6,5,0
2023-01-14 07:00:00,3.58,4.41,16.01,1020.0,67.7,5.8,0.413058,7,5,0
2023-01-14 08:00:00,3.69,5.3,14.67,1020.5,78.8,4.7,0.10767,8,5,0
2023-01-14 09:00:00,3.42,3.73,17.39,1020.1,80.1,5.8,0.111769,9,5,0
2023-01-14 10:00:00,2.28,3.32,24.17,1020.1,68.1,4.6,0.086726,10,5,0
2023-01-14 11:00:00,1.14,1.7,33.77,1019.3,79.7,5.5,0.026236,11,5,0
2023-01-14 12:00:00,1.62,2.66,33.65,1020.0,66.8,5.7,0.037449,12,5,0
2023-01-14 13:00:00,1.59,3.37,39.58,1019.9,75.8,7.3,0.019979,13,5,0
2023-01-14 14:00:00,0.39,4.13,34.46,1020.1,68.8,8.7,0.023122,14,5,0
2023-01-14 15:00:00,1.73,4.67,35.5,1019.5,62.4,11.7,0.028757,15,5,0
2023-01-14 16:00:00,2.66,5.33,33.52,1019.3,43.5,13.5,0.087187,16,5,0
2023-01-14 17:00:00,2.74,5.51,30.82,1019.8,45.1,15.4,0.04925,17,5,0
2023-01-14 18:00:00,2.9,4.66,31.54,1020.9,53.5,18.2,0.05503,18,5,0
2023-01-14 19:00:00,3.5,6.56,27.48,1020.8,48.3,18.5,0.059378,19,5,0
2023-01-14 20:00:00,3.34,6.67,29.92,1018.9,52.3,20.1,0.102823,20,5,0
2023-01-14 21:00:00,2.71,5.43,30.91,1018.3,47.2,20.4,0.614621,21,5,0
2023-01-14 22:00:00,3.51,7.74,25.99,1019.2,44.3,19.2,0.105111,22,5,0
2023-01-14 23:00:00,2.75,5.96,27.97,1018.7,49.1,18.2,0.173406,23,5,0
2023-01-15 00:00:00,3.52,7.28,29.76,1019.8,48.2,18.1,0.112962,0,6,0
2023-01-15 01:00:00,2.63,5.62,31.28,1020.4,54.0,17.1,0.156586,1,6,0
2023-01-15 02:00:00,2.86,4.35,35.46,1020.9,53.1,15.2,0.066451,2,6,0
2023-01-15 03:00:00,2.91,4.42,45.81,1020.8,67.9,14.0,0.036465,3,6,0
2023-01-15 04:00:00,4.38,6.86,37.68,1021.5,71.7,12.4,0.035421,4,6,0
2023-01-15 05:00:00,3.25,5.05,30.45,1022.7,61.7,11.3,0.1352,5,6,0
2023-01-15 06:00:00,1.9,4.84,28.59,1021.7,67.9,9.8,0.078519,6,6,0
2023-01-15 07:00:00,1.3,3.93,33.97,1022.2,71.9,9.7,0.175805,7,6,0
2023-01-15 08:00:00,0.34,3.5,45.11,1022.6,57.5,7.6,0.034855,8,6,0
2023-01-15 09:00:00,0.0,2.09,45.08,1021.0,71.0,7.1,0.015444,9,6,0
2023-01-15 10:00:00,0.37,3.78,49.2,1019.8,72.1,7.3,0.089012,10,6,0
2023-01-15 11:00:00,1.06,4.6,54.47,1019.2,67.3,9.3,0.084685,11,6,0
2023-01-15 12:00:00,2.41,5.58,57.04,1019.2,68.3,10.5,0.050814,12,6,0
2023-01-15 13:00:00,1.72,5.73,49.89,1019.2,64.2,10.7,0.036695,13,6,0
2023-01-15 14:00:00,3.92,7.13,35.59,1018.2,69.8,12.0,0.038634,14,6,0
2023-01-15 15:00:00,5.38,9.48,27.68,1017.3,61.9,13.5,0.373876,15,6,0
2023-01-15 16:00:00,4.98,7.51,22.35,1017.0,56.4,14.3,0.597709,16,6,0
2023-01-15 17:00:00,3.07,5.74,28.02,1017.8,50.9,14.9,0.234798,17,6,0
2023-01-15 18:00:00,3.32,6.45,25.01,1017.7,57.2,16.9,0.078406,18,6,0
2023-01-15 19:00:00,3.73,6.26,22.04,1016.4,47.8,17.9,0.10271,19,6,0
2023-01-15 20:00:00,2.25,4.44,24.16,1016.7,45.7,18.9,0.390683,20,6,0
2023-01-15 21:00:00,2.91,4.72,21.58,1016.5,51.8,19.1,0.038214,21,6,0
2023-01-15 22:00:00,3.27,5.26,23.73,1017.6,47.1,19.5,0.059711,22,6,0
2023-01-15 23:00:00,3.07,4.26,23.25,1017.2,52.2,19.9,0.083037,23,6,0
2023-01-16 00:00:00,6.93,8.16,18.22,1018.0,54.6,18.3,0.071891,0,0,1
2023-01-16 01:00:00,7.98,9.14,14.11,1019.3,51.3,18.4,0.31525,1,0,1
2023-01-16 02:00:00,7.49,10.0,11.8,1019.2,55.8,17.4,0.477501,2,0,1
2023-01-16 03:00:00,7.44,9.39,10.43,1019.4,61.8,16.9,0.499483,3,0,1
2023-01-16 04:00:00,6.46,8.57,10.0,1018.8,56.7,16.5,0.444821,4,0,1
2023-01-16 05:00:00,5.31,6.09,10.0,1019.6,69.0,15.0,0.488716,5,0,1
2023-01-16 06:00:00,4.83,7.21,10.0,1020.2,60.5,14.7,0.18825,6,0,1
2023-01-16 07:00:00,4.61,6.24,10.0,1019.5,64.7,12.4,0.229154,7,0,1
2023-01-16 08:00:00,3.44,3.78,10.0,1018.5,66.1,10.6,0.300195,8,0,1
2023-01-16 09:00:00,1.07,2.82,12.8,1018.6,69.8,11.3,0.172793,9,0,1
2023-01-16 10:00:00,1.28,1.56,14.0,1019.1,76.8,11.0,0.027807,10,0,1
2023-01-16 11:00:00,0.0,1.66,21.23,1017.6,64.9,11.5,0.022256,11,0,1
2023-01-16 12:00:00,0.0,0.34,23.73,1016.8,63.8,12.8,0.1002,12,0,1
2023-01-16 13:00:00,1.6,1.05,28.89,1016.9,65.3,11.9,0.02016,13,0,1
2023-01-16 14:00:00,1.75,0.91,35.7,1016.7,58.2,12.8,0.009454,14,0,1
2023-01-16 15:00:00,1.15,0.73,47.46,1017.6,61.1,14.0,0.009434,15,0,1
2023-01-16 16:00:00,0.65,1.65,46.83,1018.3,55.9,15.7,0.006988,16,0,1
2023-01-16 17:00:00,2.54,2.32,57.47,1019.0,55.9,17.4,0.008758,17,0,1
2023-01-16 18:00:00,3.39,5.79,48.94,1018.4,51.2,18.0,0.011177,18,0,1
2023-01-16 19:00:00,4.73,5.32,40.33,1018.3,42.3,19.5,0.089767,19,0,1
2023-01-16 20:00:00,6.28,7.71,31.73,1018.2,43.2,19.9,0.051114,20,0,1
2023-01-16 21:00:00,6.89,6.89,35.32,1017.9,55.0,20.2,0.14573,21,0,1
2023-01-16 22:00:00,7.21,8.24,30.3,1017.8,51.6,19.2,0.17776,22,0,1
2023-01-16 23:00:00,6.91,7.86,25.27,1017.9,53.5,18.7,0.225377,23,0,1
2023-01-17 00:00:00,4.85,5.74,26.62,1018.8,56.0,16.6,0.202615,0,1,1
2023-01-17 01:00:00,4.2,6.23,26.18,1019.1,59.5,14.6,0.106256,1,1,1
2023-01-17 02:00:00,4.61,5.95,25.05,1019.0,62.5,13.8,0.099761,2,1,1
2023-01-17 03:00:00,4.66,3.99,33.07,1020.2,59.1,12.9,0.09612,3,1,1
2023-01-17 04:00:00,4.95,5.77,35.36,1018.8,71.3,13.0,0.051658,4,1,1
2023-01-17 05:00:00,4.55,5.42,35.86,1018.7,70.4,10.9,0.415253,5,1,1
2023-01-17 06:00:00,4.25,5.14,35.45,1017.3,61.8,9.8,0.068115,6,1,1
2023-01-17 07:00:00,4.33,5.66,33.27,1018.6,64.1,9.1,0.275811,7,1,1
2023-01-17 08:00:00,2.95,5.2,35.67,1020.0,68.2,8.2,0.102171,8,1,1
2023-01-17 09:00:00,2.18,4.81,39.79,1019.7,69.6,7.6,0.083763,9,1,1
2023-01-17 10:00:00,0.48,1.68,50.78,1021.2,74.1,8.1,0.057327,10,1,1
2023-01-17 11:00:00,1.14,2.3,63.01,1020.7,74.8,8.7,0.013593,11,1,1
2023-01-17 12:00:00,1.06,1.79,64.92,1019.1,62.1,9.0,0.015757,12,1,1
2023-01-17 13:00:00,1.5,1.58,94.96,1019.8,64.8,9.7,0.051899,13,1,1
2023-01-17 14:00:00,2.91,4.01,86.84,1019.5,60.6,10.4,0.003306,14,1,1
2023-01-17 15:00:00,3.96,4.71,86.3,1018.4,71.2,12.1,0.012363,15,1,1
2023-01-17 16:00:00,4.15,5.26,65.04,1016.5,69.0,13.8,0.08195,16,1,1
2023-01-17 17:00:00,5.21,5.48,64.86,1017.5,54.9,15.6,0.348167,17,1,1
2023-01-17 18:00:00,4.53,4.88,58.33,1017.2,48.0,16.2,0.046361,18,1,1
2023-01-17 19:00:00,5.61,6.41,61.14,1016.4,47.9,15.7,0.037471,19,1,1
2023-01-17 20:00:00,6.41,7.21,50.56,1016.9,50.5,16.3,0.134923,20,1,1
2023-01-17 21:00:00,5.74,5.59,54.1,1017.1,44.6,15.5,0.105258,21,1,1
2023-01-17 22:00:00,7.55,8.35,39.73,1016.4,52.6,16.3,0.03787,22,1,1
2023-01-17 23:00:00,7.4,7.08,36.35,1016.3,50.2,15.8,0.364068,23,1,1
2023-01-18 00:00:00,8.27,8.25,35.9,1015.4,46.3,16.2,0.143818,0,2,1
2023-01-18 01:00:00,7.98,7.65,34.07,1014.6,54.5,15.1,0.442906,1,2,1
2023-01-18 02:00:00,8.68,7.02,32.33,1013.6,53.4,13.2,0.36325,2,2,1
2023-01-18 03:00:00,9.31,8.37,25.58,1013.4,51.7,11.2,0.431467,3,2,1
2023-01-18 04:00:00,7.91,7.47,25.18,1011.6,61.7,9.9,0.298441,4,2,1
2023-01-18 05:00:00,5.95,6.65,27.38,1011.3,61.9,7.6,0.760001,5,2,1
2023-01-18 06:00:00,5.2,5.8,27.8,1009.8,66.2,6.4,0.14873,6,2,1
2023-01-18 07:00:00,5.19,6.32,24.39,1011.1,72.2,5.1,0.459751,7,2,1
2023-01-18 08:00:00,4.09,3.87,30.7,1010.3,74.1,5.8,0.178257,8,2,1
2023-01-18 09:00:00,2.9,3.15,35.14,1011.0,75.5,6.0,0.107064,9,2,1
2023-01-18 10:00:00,2.76,2.85,36.82,1010.3,74.2,7.3,0.029575,10,2,1
2023-01-18 11:00:00,0.09,0.6,42.43,1010.4,67.3,8.6,0.046505,11,2,1
2023-01-18 12:00:00,0.0,0.14,56.75,1008.7,71.7,9.6,0.005087,12,2,1
2023-01-18 13:00:00,0.0,0.38,77.75,1009.4,56.6,10.6,0.040405,13,2,1
2023-01-18 14:00:00,0.0,0.87,107.7,1009.6,65.3,12.2,0.002394,14,2,1
2023-01-18 15:00:00,0.0,0.84,120.0,1009.3,61.3,13.0,0.001399,15,2,1
2023-01-18 16:00:00,0.0,2.66,120.0,1010.9,50.4,14.6,0.001433,16,2,1
2023-01-18 17:00:00,0.49,2.1,120.0,1010.7,53.2,15.1,0.00326,17,2,1
2023-01-18 18:00:00,0.49,1.47,120.0,1011.4,50.6,15.4,0.001872,18,2,1
2023-01-18 19:00:00,1.82,2.45,120.0,1011.6,47.7,16.8,0.001461,19,2,1
2023-01-18 20:00:00,2.53,4.43,120.0,1011.8,48.1,17.5,0.001889,20,2,1
2023-01-18 21:00:00,3.43,5.17,120.0,1011.6,51.5,17.4,0.004912,21,2,1
2023-01-18 22:00:00,3.94,4.46,120.0,1013.1,47.8,17.9,0.010342,22,2,1
2023-01-18 23:00:00,5.63,6.29,120.0,1013.7,58.1,17.5,0.00934,23,2,1
2023-01-19 00:00:00,6.13,7.23,108.25,1014.0,57.2,16.3,0.018564,0,3,1
2023-01-19 01:00:00,6.92,6.83,78.83,1013.9,49.6,13.4,0.030313,1,3,1
2023-01-19 02:00:00,7.36,7.33,56.72,1015.4,59.3,13.6,0.043479,2,3,1
2023-01-19 03:00:00,6.5,6.9,49.21,1016.4,57.0,11.8,0.158702,3,3,1
2023-01-19 04:00:00,6.64,6.63,41.67,1015.5,65.4,9.7,0.115496,4,3,1
2023-01-19 05:00:00,6.37,7.04,41.59,1015.8,66.6,9.1,0.262983,5,3,1
2023-01-19 06:00:00,5.92,5.87,33.25,1015.5,61.0,7.0,0.123436,6,3,1
2023-01-19 07:00:00,4.8,4.72,37.14,1015.7,63.0,5.6,0.117122,7,3,1
2023-01-19 08:00:00,3.71,4.18,39.47,1015.2,72.4,4.6,0.042424,8,3,1
2023-01-19 09:00:00,3.7,5.44,41.78,1014.4,71.8,4.4,0.061258,9,3,1
2023-01-19 10:00:00,4.79,5.85,37.05,1014.4,72.1,4.1,0.148362,10,3,1
2023-01-19 11:00:00,3.36,4.52,39.13,1013.8,67.7,6.1,0.070687,11,3,1
2023-01-19 12:00:00,3.35,3.5,50.19,1013.0,62.5,7.3,0.083058,12,3,1
2023-01-19 13:00:00,2.76,3.96,47.0,1012.4,57.3,9.1,0.047054,13,3,1
2023-01-19 14:00:00,3.38,5.2,45.38,1012.1,65.9,9.8,0.047763,14,3,1
2023-01-19 15:00:00,3.84,5.45,49.61,1012.3,54.9,11.7,0.060482,15,3,1
2023-01-19 16:00:00,4.95,5.6,40.28,1013.0,48.7,12.1,0.039638,16,3,1
2023-01-19 17:00:00,3.02,3.08,46.65,1012.1,60.7,13.9,0.058892,17,3,1
2023-01-19 18:00:00,3.34,4.06,54.66,1013.8,56.1,17.0,0.049891,18,3,1
2023-01-19 19:00:00,3.46,4.13,51.48,1013.5,61.4,16.9,0.036877,19,3,1
2023-01-19 20:00:00,4.38,4.64,43.35,1014.9,62.3,16.1,0.034487,20,3,1
2023-01-19 21:00:00,4.73,4.91,43.2,1014.7,53.7,16.4,0.063757,21,3,1
2023-01-19 22:00:00,5.11,5.83,42.92,1014.2,39.2,17.1,0.052122,22,3,1
2023-01-19 23:00:00,6.43,7.55,41.71,1013.6,44.2,15.3,0.08446,23,3,1
2023-01-20 00:00:00,8.43,8.25,39.13,1014.0,60.6,14.4,0.225818,0,4,1
2023-01-20 01:00:00,6.19,7.41,33.44,1013.8,54.1,12.3,0.229707,1,4,1
2023-01-20 02:00:00,6.11,7.01,33.84,1013.4,52.5,9.9,0.162937,2,4,1
2023-01-20 03:00:00,6.33,7.16,27.18,1013.1,56.3,9.1,0.175687,3,4,1
2023-01-20 04:00:00,6.05,6.41,24.07,1013.3,62.9,7.7,0.198051,4,4,1
2023-01-20 05:00:00,5.31,6.21,21.14,1014.3,65.4,6.0,0.122513,5,4,1
2023-01-20 06:00:00,3.68,4.63,17.62,1014.2,73.8,4.7,0.151961,6,4,1
2023-01-20 07:00:00,2.47,2.47,24.68,1014.0,71.4,3.4,0.066958,7,4,1
2023-01-20 08:00:00,2.65,4.7,24.37,1012.3,75.1,3.6,0.02855,8,4,1
2023-01-20 09:00:00,3.02,5.27,28.71,1012.1,81.8,3.6,0.383475,9,4,1
2023-01-20 10:00:00,2.55,4.07,36.91,1010.4,67.6,4.4,0.086942,10,4,1
2023-01-20 11:00:00,1.45,3.17,46.97,1011.9,72.4,3.7,0.254012,11,4,1
2023-01-20 12:00:00,1.37,3.04,53.27,1012.5,54.4,3.9,0.026671,12,4,1
2023-01-20 13:00:00,1.19,2.6,62.06,1013.4,64.1,6.3,0.011578,13,4,1
2023-01-20 14:00:00,1.85,3.87,60.09,1014.0,64.4,7.6,0.010981,14,4,1
2023-01-20 15:00:00,2.28,2.74,77.78,1013.8,51.3,9.8,0.017586,15,4,1
2023-01-20 16:00:00,2.28,3.28,64.01,1013.7,54.0,12.3,0.006403,16,4,1
2023-01-20 17:00:00,3.14,3.86,65.17,1013.6,47.3,13.6,0.01173,17,4,1
2023-01-20 18:00:00,2.98,4.63,58.32,1012.3,52.0,13.9,0.013554,18,4,1
2023-01-20 19:00:00,4.6,6.18,53.68,1012.1,56.0,15.1,0.119122,19,4,1
2023-01-20 20:00:00,6.38,7.88,39.17,1011.8,50.3,16.4,0.066677,20,4,1
2023-01-20 21:00:00,6.07,8.05,28.53,1012.2,57.0,16.3,0.195436,21,4,1
2023-01-20 22:00:00,7.09,8.85,30.86,1011.3,54.9,15.9,0.217944,22,4,1
2023-01-20 23:00:00,6.78,7.39,25.6,1010.5,50.2,15.1,0.54105,23,4,1
2023-01-21 00:00:00,5.11,6.69,22.53,1009.8,49.6,16.3,0.382264,0,5,0
2023-01-21 01:00:00,5.86,7.89,20.43,1010.3,45.2,15.0,0.254403,1,5,0
2023-01-21 02:00:00,5.5,8.26,15.37,1011.1,61.9,14.8,0.20132,2,5,0
2023-01-21 03:00:00,6.06,7.95,13.26,1011.3,49.7,12.7,0.327497,3,5,0
2023-01-21 04:00:00,5.29,6.07,12.94,1011.7,62.3,11.3,0.225672,4,5,0
2023-01-21 05:00:00,4.35,5.3,18.09,1011.5,65.2,10.9,0.138563,5,5,0
2023-01-21 06:00:00,3.52,4.92,18.84,1010.1,60.1,9.5,0.103075,6,5,0
2023-01-21 07:00:00,3.08,3.54,22.79,1011.1,66.7,8.1,0.346287,7,5,0
2023-01-21 08:00:00,2.49,3.71,31.3,1010.8,65.1,8.5,0.047136,8,5,0
2023-01-21 09:00:00,2.35,5.84,32.41,1011.9,65.1,8.2,0.041232,9,5,0
2023-01-21 10:00:00,1.6,4.39,44.32,1011.5,69.6,8.8,0.091805,10,5,0
2023-01-21 11:00:00,2.1,4.58,38.52,1011.3,61.8,9.1,0.045799,11,5,0
2023-01-21 12:00:00,2.78,4.42,38.41,1011.5,64.7,8.8,0.040463,12,5,0
2023-01-21 13:00:00,2.23,3.4,39.12,1011.2,64.9,10.5,0.03391,13,5,0
2023-01-21 14:00:00,1.1,2.81,43.86,1011.7,59.5,12.4,0.030903,14,5,0
2023-01-21 15:00:00,1.97,3.18,43.28,1011.4,64.9,14.0,0.014569,15,5,0
2023-01-21 16:00:00,3.16,4.11,42.74,1010.8,67.1,15.1,0.025996,16,5,0
2023-01-21 17:00:00,3.23,2.86,63.71,1011.4,55.1,16.6,0.067611,17,5,0
2023-01-21 18:00:00,2.49,3.88,59.56,1012.2,53.1,18.2,0.012054,18,5,0
2023-01-21 19:00:00,3.18,5.05,50.61,1011.9,51.4,17.7,0.019503,19,5,0
2023-01-21 20:00:00,4.84,5.16,37.26,1012.8,53.0,19.5,0.042345,20,5,0
2023-01-21 21:00:00,3.56,5.6,42.0,1013.3,41.5,19.5,0.069162,21,5,0
2023-01-21 22:00:00,4.35,5.63,33.69,1013.0,39.3,19.3,0.047931,22,5,0
2023-01-21 23:00:00,4.37,6.84,35.68,1013.3,48.2,17.8,0.083514,23,5,0
2023-01-22 00:00:00,3.9,5.67,33.18,1014.2,55.9,16.9,0.095753,0,6,0
2023-01-22 01:00:00,4.51,6.04,27.04,1013.8,65.4,16.0,0.085352,1,6,0
2023-01-22 02:00:00,3.49,5.46,23.92,1014.2,53.2,15.5,0.164387,2,6,0
2023-01-22 03:00:00,3.8,6.52,25.52,1015.1,59.9,14.5,0.072557,3,6,0
2023-01-22 04:00:00,4.76,6.13,21.76,1014.2,64.2,12.9,0.136126,4,6,0
2023-01-22 05:00:00,4.56,6.11,21.36,1012.8,73.4,10.0,0.27979,5,6,0
2023-01-22 06:00:00,3.45,6.05,23.49,1012.2,70.9,9.0,0.5131,6,6,0
2023-01-22 07:00:00,1.71,4.37,27.6,1011.6,73.7,8.5,0.194002,7,6,0
2023-01-22 08:00:00,0.56,2.74,39.83,1012.3,67.5,6.4,0.099026,8,6,0
2023-01-22 09:00:00,0.0,1.81,57.14,1011.4,63.0,8.1,0.017234,9,6,0
2023-01-22 10:00:00,0.62,4.25,66.01,1009.7,73.0,8.0,0.020524,10,6,0
2023-01-22 11:00:00,0.46,2.27,66.72,1009.4,57.6,10.3,0.1539,11,6,0
2023-01-22 12:00:00,0.0,1.69,72.14,1009.6,73.6,11.0,0.008007,12,6,0
2023-01-22 13:00:00,0.0,1.4,88.0,1010.2,61.2,11.8,0.004865,13,6,0
2023-01-22 14:00:00,0.0,3.12,88.55,1009.1,61.2,13.8,0.003003,14,6,0
2023-01-22 15:00:00,0.0,1.83,104.75,1007.6,56.4,14.8,0.025982,15,6,0
2023-01-22 16:00:00,0.0,2.24,108.23,1008.9,49.5,16.0,0.015173,16,6,0
2023-01-22 17:00:00,0.93,2.38,120.0,1010.2,51.4,16.7,0.003152,17,6,0
2023-01-22 18:00:00,0.97,2.43,114.7,1010.1,52.5,17.9,0.002871,18,6,0
2023-01-22 19:00:00,1.05,2.56,113.61,1009.6,52.5,19.0,0.002195,19,6,0
2023-01-22 20:00:00,2.05,3.18,103.56,1010.3,56.2,19.6,0.005081,20,6,0
2023-01-22 21:00:00,3.85,4.44,91.71,1011.4,43.3,20.5,0.005801,21,6,0
2023-01-22 22:00:00,5.28,6.79,93.53,1011.9,54.0,20.0,0.013694,22,6,0
2023-01-22 23:00:00,5.02,5.48,62.11,1012.5,50.0,19.1,0.034936,23,6,0
2023-01-23 00:00:00,8.29,8.46,44.77,1011.9,50.3,17.6,0.039426,0,0,1
2023-01-23 01:00:00,8.45,7.83,36.67,1012.2,54.9,15.5,0.322357,1,0,1
2023-01-23 02:00:00,8.71,8.65,30.86,1011.9,54.2,15.6,0.187288,2,0,1
2023-01-23 03:00:00,8.49,7.75,26.29,1012.2,56.0,15.2,0.329282,3,0,1
2023-01-23 04:00:00,7.12,8.37,19.41,1009.6,64.4,13.1,0.22185,4,0,1
2023-01-23 05:00:00,5.49,7.47,20.04,1009.0,55.2,12.9,0.949932,5,0,1
2023-01-23 06:00:00,5.06,5.68,19.63,1008.5,67.0,13.4,0.318779,6,0,1
2023-01-23 07:00:00,3.45,5.39,20.29,1008.1,67.3,11.3,0.172745,7,0,1
2023-01-23 08:00:00,3.99,4.96,19.38,1008.5,69.9,11.3,0.130029,8,0,1
2023-01-23 09:00:00,3.34,4.77,20.6,1008.8,63.8,11.8,0.083132,9,0,1
2023-01-23 10:00:00,1.92,3.74,27.62,1009.1,69.3,11.5,0.061715,10,0,1
2023-01-23 11:00:00,1.33,3.24,32.22,1007.8,62.8,12.3,0.034799,11,0,1
2023-01-23 12:00:00,0.78,3.62,34.11,1008.6,68.7,12.0,0.1295,12,0,1
2023-01-23 13:00:00,0.77,3.31,35.28,1008.5,71.1,11.8,0.032496,13,0,1
2023-01-23 14:00:00,1.82,3.7,35.54,1008.6,69.0,13.3,0.024545,14,0,1
2023-01-23 15:00:00,1.0,3.21,41.55,1007.5,54.0,14.6,0.026633,15,0,1
2023-01-23 16:00:00,0.2,1.29,61.07,1006.8,53.9,16.3,0.067359,16,0,1
2023-01-23 17:00:00,1.49,2.08,81.32,1008.0,52.1,16.8,0.01029,17,0,1
2023-01-23 18:00:00,2.37,2.5,71.89,1007.3,45.0,17.3,0.006203,18,0,1
2023-01-23 19:00:00,3.56,4.39,73.6,1007.0,45.3,18.1,0.015202,19,0,1
2023-01-23 20:00:00,4.91,5.12,86.38,1008.5,51.8,19.4,0.018514,20,0,1
2023-01-23 21:00:00,5.62,4.83,94.79,1007.6,45.5,20.0,0.028682,21,0,1
2023-01-23 22:00:00,7.01,6.84,69.75,1007.8,42.6,19.9,0.038225,22,0,1
2023-01-23 23:00:00,6.79,6.81,73.7,1006.9,56.1,20.2,0.050185,23,0,1
2023-01-24 00:00:00,7.26,6.85,71.79,1007.3,56.4,19.7,0.16861,0,1,1
2023-01-24 01:00:00,6.79,5.9,64.35,1007.4,45.1,19.2,0.067549,1,1,1
2023-01-24 02:00:00,5.97,5.06,65.31,1007.7,51.7,17.9,0.03874,2,1,1
2023-01-24 03:00:00,6.45,5.96,56.19,1007.5,64.3,16.6,0.030342,3,1,1
2023-01-24 04:00:00,6.6,6.43,46.28,1007.3,64.0,14.6,0.072423,4,1,1
2023-01-24 05:00:00,4.5,5.06,40.31,1006.8,61.9,12.5,0.112681,5,1,1
2023-01-24 06:00:00,3.18,3.26,42.31,1006.4,63.7,10.6,0.085291,6,1,1
2023-01-24 07:00:00,3.03,3.17,48.29,1007.3,72.1,8.7,0.034496,7,1,1
2023-01-24 08:00:00,3.4,4.67,56.43,1007.7,64.1,8.1,0.024503,8,1,1
2023-01-24 09:00:00,2.27,3.13,60.28,1007.1,74.6,8.4,0.028726,9,1,1
2023-01-24 10:00:00,1.69,3.03,60.31,1007.1,78.5,10.0,0.0304,10,1,1
2023-01-24 11:00:00,0.26,1.49,63.39,1006.6,71.3,10.7,0.012686,11,1,1
2023-01-24 12:00:00,2.29,3.39,67.52,1006.4,65.1,12.5,0.010687,12,1,1
2023-01-24 13:00:00,2.54,4.04,60.85,1006.1,63.1,13.5,0.015438,13,1,1
